word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score
mane	4	0	1	0	0	1	0	0	english_alpha	0	0		MN	4	0	-8
maned	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MNT	2	0	0
manes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	MNS	3	0	2
maness	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNS	4	0	-10
manet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	MNT	3	0	0
manful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MNFL	2	0	0
mange	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		MNJ	2	0	-2
manger	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNJR	2	0	2
mangers	7	0	1	0	0	1	0	0	english_alpha	0	0		MNJRS	4	0	-8
manges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:mange	MNJS	4	0	-12
mangey	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MNJ	2	0	0
mangier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:mangy	MNJR	2	0	0
mangle	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNKL	2	0	2
mangled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MNKLT	2	0	0
mangler	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNKLR	4	0	-10
mangles	7	0	1	0	0	1	0	0	english_alpha	0	0		MNKLS	4	0	-8
mango	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0	brand:manual	MNK	2	0	2
mangoes	7	0	1	0	0	1	0	0	english_alpha	0	0		MNKS	4	0	-8
mangold	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNKLT	4	0	-13
mangos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:mango	MNKS	4	0	-8
mangy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		MNJ	2	0	0
manhole	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNHL	2	0	2
manhood	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNHT	2	0	-2
manhunt	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNHNT	2	0	-2
mania	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		MN	2	0	-2
maniac	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	MNK	2	0	0
maniacs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNKS	4	0	-10
manias	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:mania	MNS	4	0	-12
manic	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		MNK	2	0	0
manidae	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNT	4	0	-13
manihot	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNHT	4	0	-13
manikin	7	0	1	0	0	1	0	0	english_alpha	0	0		MNKN	4	0	-8
manila	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	proper_noun:lex_heuristic	MNL	2	0	2
manilas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNLS	4	0	-8
manilla	7	0	1	0	0	1	0	0	english_alpha	0	0		MNL	4	0	-8
manioc	6	0	1	0	0	1	0	0	english_alpha	0	0		MNK	4	0	-8
manioca	7	0	1	0	0	1	0	0	english_alpha	0	0		MNK	4	0	-8
maniocs	7	0	1	0	0	1	0	0	english_alpha	0	0		MNKS	4	0	-8
manis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MNS	3	0	2
mankind	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNKNT	2	0	2
manky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MNK	2	0	0
manlier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:manly	MNLR	2	0	0
manlike	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MNLK	2	0	0
manly	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		MNL	2	0	0
mann	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MN	4	0	-10
manna	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MN	3	0	2
mannas	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:manna	MNS	4	0	-8
manned	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MNT	2	0	0
manner	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MNR	3	0	-1
manners	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MNRS	4	0	-12
mannish	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MNX	2	0	0
manor	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0		MNR	1	0	3
manors	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:manor	MNRS	4	0	-8
manque	6	1	0	0	1	0	0	0	english_alpha	0	0		MNK	4	-10	0
manroot	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNRT	4	0	-13
mans	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNS	4	0	-8
mansard	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		MNSRT	2	0	2
manse	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MNS	3	0	2
manses	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:manse	MNSS	4	0	-8
mansion	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0		MNXN	2	0	2
manta	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MNT	3	0	2
mantas	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:manta	MNTS	4	0	-8
mantel	6	0	1	0	0	1	0	0	english_alpha	0	0		MNTL	4	0	-8
mantels	7	0	1	0	0	1	0	0	english_alpha	0	0		MNTLS	4	0	-8
mantes	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNTS	4	0	-13
mantic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MNTK	2	0	0
mantid	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNTT	4	0	-13
mantids	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MNTTS	4	0	-13
mantis	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNTS	2	0	2
mantle	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNTL	4	0	-10
mantled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MNTLT	2	0	0
mantles	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNTLS	4	0	-10
mantlet	7	0	1	0	0	1	0	0	english_alpha	0	0		MNTLT	4	0	-8
mantra	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		MNTR	2	0	-2
mantrap	7	0	1	0	0	1	0	0	english_alpha	0	0		MNTRP	4	0	-8
mantras	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MNTRS	4	0	-12
mantua	6	0	1	0	0	1	0	0	english_alpha	0	0		MNT	4	0	-8
mantuan	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MNTN	2	0	0
mantuas	7	0	1	0	0	1	0	0	english_alpha	0	0		MNTS	4	0	-8
manual	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	formal_clinical:adj_manual	MNL	1	1	-1
manuals	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MNLS	3	0	-1
manul	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MNL	3	0	2
manure	6	0	1	0	0	1	0	0	english_alpha	0	0		MNR	4	0	-8
manures	7	0	1	0	0	1	0	0	english_alpha	0	0		MNRS	4	0	-8
manus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	profanity_substr:anus	MNS	3	0	2
manx	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	MNKS	2	-1	0
many	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MN	1	1	0
maoism	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		MSM	2	0	-2
maoist	6	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MST	4	-11	-10
maoists	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSTS	4	0	-10
maori	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	MR	2	0	-2
maoris	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:maori	MRS	4	0	-12
maple	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		MPL	1	0	3
maples	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:maple	MPLS	4	0	-13
mapper	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MPR	4	0	-10
mappers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MPRS	4	0	-10
mapping	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MPNK	3	0	-1
maps	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MPS	3	0	1
maquis	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MKS	4	0	-10
mara	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MR	4	0	-8
marabou	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRB	4	0	-13
maraca	6	0	1	0	0	1	0	0	english_alpha	0	0		MRK	4	0	-8
maracas	7	0	1	0	0	1	0	0	english_alpha	0	0		MRKS	4	0	-8
marang	6	0	1	0	0	1	0	0	english_alpha	0	0		MRNK	4	0	-8
maranta	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRNT	4	0	-13
maras	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	MRS	3	0	2
marasca	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRSK	4	0	-13
maratha	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MR0	4	0	-10
marathi	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	MR0	2	0	-2
maraud	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRT	4	0	-12
marauds	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRTS	4	0	-12
marble	6	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		MRBL	1	1	3
marbled	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MRBLT	2	2	0
marbles	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MRBLS	2	0	0
marc	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRK	3	0	3
marcan	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MRKN	2	0	0
marcel	6	0	1	0	0	1	0	0	english_alpha	0	0		MRSL	4	0	-8
marcels	7	0	1	0	0	1	0	0	english_alpha	0	0		MRSLS	4	0	-8
march	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0		MRX	1	0	1
marcher	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRXR	4	0	-10
marches	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRXS	4	0	-10
marconi	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRKN	4	0	-10
marcs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:marc	MRKS	3	0	2
mardy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MRT	2	0	0
mare	4	0	1	0	0	1	0	0	english_alpha	0	0		MR	4	0	-8
marengo	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRNK	4	0	-12
mares	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:mare	MRS	3	0	2
margay	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRK	4	0	-13
margays	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRKS	4	0	-13
marge	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MRJ	3	0	2
marges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:marge	MRJS	4	0	-8
margin	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	abstract_corporate:noun_manual	MRJN	1	0	1
margins	7	0	1	0	0	1	0	0	english_alpha	0	0		MRJNS	4	0	-10
margosa	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRKS	4	0	-13
mari	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MR	4	0	-12
maria	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0		MR	2	0	3
marian	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MRN	2	-1	0
maries	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRS	4	0	-10
marimba	7	0	1	0	0	1	0	0	english_alpha	0	0		MRMB	4	0	-8
marina	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		MRN	1	0	3
marinas	7	0	1	0	0	1	0	0	english_alpha	0	0		MRNS	4	0	-8
marine	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	formal_clinical:adj_manual	MRN	1	1	1
mariner	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRNR	4	0	-10
marines	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRNS	4	0	-10
maris	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRS	4	0	-12
marish	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MRX	2	0	0
marital	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MRTL	2	-1	0
mark	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRK	3	0	-1
marked	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		MRKT	1	1	0
marker	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRKR	3	0	1
markers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRKRS	3	0	1
market	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		MRKT	1	0	1
markets	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRKTS	3	0	1
markhor	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRKHR	4	0	-13
marking	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:mark	MRKNK	3	0	1
markka	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRK	4	0	-12
markkaa	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRK	4	0	-12
markkas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRKS	4	0	-12
marks	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:mark	MRKS	2	0	-1
markup	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRKP	4	0	-12
markups	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRKPS	4	0	-12
marl	4	0	1	0	0	1	0	0	english_alpha	0	0		MRL	4	0	-8
marled	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MRLT	2	0	0
marlin	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	brand:manual	MRLN	2	0	2
marline	7	0	1	0	0	1	0	0	english_alpha	0	0		MRLN	4	0	-8
marlins	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRLNS	4	0	-13
marlite	7	0	1	0	0	1	0	0	english_alpha	0	0		MRLT	4	0	-8
marls	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:marl	MRLS	3	0	2
marly	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MRL	2	-1	0
marmite	7	0	1	0	0	1	0	0	english_alpha	0	0		MRMT	4	0	-8
marmot	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRMT	4	0	-13
marmota	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRMT	4	0	-13
marmots	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRMTS	4	0	-13
maroon	6	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		MRN	2	2	0
maroons	7	0	1	0	0	1	0	0	english_alpha	0	0		MRNS	4	0	-10
marque	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRK	4	0	-12
marquee	7	0	1	0	0	1	0	0	english_alpha	0	0		MRK	4	0	-8
marques	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRKS	4	0	-12
marquis	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRKS	4	0	-10
marrano	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRN	4	0	-10
marred	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MRT	2	0	0
marri	5	0	1	0	0	1	0	0	wordle_guesses	1	0		MR	3	0	2
married	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MRT	1	1	1
marrow	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	body_medical:manual	MR	2	0	0
marrows	7	0	1	0	0	1	0	0	english_alpha	0	0		MRS	4	0	-10
mars	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	MRS	3	0	1
marsala	7	0	1	0	0	1	0	0	english_alpha	0	0		MRSL	4	0	-8
marses	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRSS	4	0	-8
marsh	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	proper_noun:lex_heuristic	MRX	1	0	3
marshal	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRXL	4	0	-10
marshes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRXS	4	0	-8
marshs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRXS	4	0	-8
marshy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		MRX	2	0	0
mart	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MRT	3	0	3
marten	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRTN	4	0	-13
martens	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRTNS	4	0	-13
martes	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	MRTS	4	0	-13
martial	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic	MRXL	1	1	1
martian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	MRXN	2	-1	0
martin	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	MRTN	3	0	3
martini	7	0	1	0	0	1	0	0	english_alpha	0	0		MRTN	4	0	-8
martins	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRTNS	4	0	-8
marts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:mart	MRTS	3	0	2
martyr	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRTR	4	0	-10
martyrs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRTRS	4	0	-10
marvel	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	brand:manual	MRFL	3	0	-1
marvels	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MRFLS	4	0	-12
marx	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRKS	4	0	-10
marxian	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MRKSN	2	0	0
marxism	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MRKSSM	2	0	-2
marxist	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	MRKSST	2	-1	0
mary	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	demographic:manual	MR	3	0	1
marys	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MRS	4	0	-10
masa	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MS	4	0	-12
masai	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MS	4	0	-12
masais	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSS	4	0	-12
masas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:masa	MSS	3	0	-2
mascara	7	0	1	0	0	1	0	0	english_alpha	0	0		MSKR	4	0	-8
mascot	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		MSKT	2	0	0
mascots	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSKTS	4	0	-10
maser	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MSR	3	0	2
masers	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:maser	MSRS	4	0	-8
mash	4	0	1	0	0	1	0	0	english_alpha	0	0		MX	4	0	-8
masher	6	0	1	0	0	1	0	0	english_alpha	0	0		MXR	4	0	-8
mashers	7	0	1	0	0	1	0	0	english_alpha	0	0		MXRS	4	0	-8
mashes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:mash	MXS	4	0	-8
mashie	6	0	1	0	0	1	0	0	english_alpha	0	0		MX	4	0	-8
mashies	7	0	1	0	0	1	0	0	english_alpha	0	0		MXS	4	0	-8
masjid	6	0	1	0	0	1	0	0	english_alpha	0	0		MSJT	4	0	-8
masjids	7	0	1	0	0	1	0	0	english_alpha	0	0		MSJTS	4	0	-8
mask	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		MSK	1	0	1
masked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MSKT	2	0	0
masker	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSKR	4	0	-10
maskers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSKRS	4	0	-10
masking	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		MSKNK	2	0	0
masks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:mask	MSKS	3	0	0
mason	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	demographic:manual	MSN	1	0	1
masonic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MSNK	2	-1	0
masonry	7	0	1	0	0	1	0	0	english_alpha	0	0		MSNR	4	0	-10
masons	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSNS	4	0	-10
masora	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSR	4	0	-12
masque	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MSK	4	0	-10
masquer	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSKR	4	0	-10
masques	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MSKS	4	0	-10
mass	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		MS	1	1	1
massage	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MSJ	3	0	-1
masse	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		MS	2	0	-2
massed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MST	2	0	0
masser	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:mass	MSR	4	-10	0
masses	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	plural:masse	MSS	2	0	0
masseur	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	MSR	4	0	-10
massier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		MSR	2	0	0
massif	6	0	1	0	0	1	0	0	english_alpha	0	0		MSF	4	0	-8
massifs	7	0	1	0	0	1	0	0	english_alpha	0	0		MSFS	4	0	-8
massive	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MSF	1	3	0
massy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MS	2	0	0
mast	4	0	1	0	0	1	0	0	english_alpha	0	0		MST	4	0	-8
mastaba	7	0	1	0	0	1	0	0	english_alpha	0	0		MSTB	4	0	-8
masted	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		MSTT	2	-1	0
master	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		MSTR	1	1	3
masters	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MSTRS	3	0	3
mastery	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	MSTR	4	0	-12
mastic	6	0	1	0	0	1	0	0	english_alpha	0	0		MSTK	4	0	-8
mastics	7	0	1	0	0	1	0	0	english_alpha	0	0		MSTKS	4	0	-8
mastiff	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MSTF	2	0	2
mastoid	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		MSTT	2	-1	2
masts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:mast	MSTS	3	0	2
matador	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MTTR	2	0	0
matai	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		MT	3	0	2
match	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0		MX	1	0	1
matched	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		MXT	1	1	0
matcher	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		MXR	2	0	0
matches	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:match	MXS	3	0	1
matchet	7	0	1	0	0	1	0	0	english_alpha	0	0		MXT	4	0	-8
mate	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		MT	3	0	1
mated	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		MTT	2	0	0
