word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason
godown	6	0	1	0	0	1	0	0	english_alpha	0	0	
godowns	7	0	1	0	0	1	0	0	english_alpha	0	0	
gods	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
godsend	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
godson	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
godsons	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
godwit	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
godwits	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
goer	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goers	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:goer
goes	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
goest	5	1	0	0	1	0	0	0	wordle_guesses	1	0	
goethe	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gofer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gofers	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goffer	6	0	1	0	0	1	0	0	english_alpha	0	0	
goffers	7	0	1	0	0	1	0	0	english_alpha	0	0	
goggles	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
going	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
goings	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:going
goiter	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
goiters	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
goitre	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
goitres	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gold	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0	
goldcup	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
golden	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
golder	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:gold
goldest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:gold
golding	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
golds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:gold
golem	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
golems	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:golem
golf	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
golfer	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
golfers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
golfing	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:golf
golfs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:golf
golgi	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goliard	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goliath	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	proper_noun:lex_heuristic
golosh	6	0	1	0	0	1	0	0	english_alpha	0	0	
goma	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gomuti	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
gomutis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
gonad	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
gonadal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gonads	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:gonad
gond	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gondi	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gondola	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gone	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
goner	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
goners	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gong	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gongs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:gong
gonia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gonidic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
gonif	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gonifs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gonion	6	0	1	0	0	1	0	0	english_alpha	0	0	
gonne	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gonzo	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	
goober	6	0	1	0	0	1	0	0	english_alpha	0	0	
goobers	7	0	1	0	0	1	0	0	english_alpha	0	0	
good	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	
goodby	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goodbye	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goodbys	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gooder	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:good
goodies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:goody
goodish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
goodly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
goodman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goodmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goods	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:good
goody	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
gooey	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
goof	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
goofier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:goofy
goofs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:goof
goofy	5	1	1	0	1	1	1	0	eff,english_alpha,moby_adj,simple_adjectives,wordle_answers	1	0	proper_noun:lex_heuristic
google	6	0	1	0	0	1	0	0	eff,google_10000	1	0	brand:manual
googly	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
googol	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
googols	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gooier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gooiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gook	4	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:gook
gooks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	profanity_substr:gook
goon	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gooney	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
gooneys	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
goonie	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
goonies	7	0	1	0	0	1	0	0	english_alpha	0	1	plural:goony
goons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:goon
goony	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
goop	4	0	1	0	0	1	0	0	english_alpha	0	0	
goops	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:goop
goos	4	0	1	0	0	1	0	0	english_alpha	0	0	
goose	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0	
gooses	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:goose
goosey	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
goosier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:goosy
goosy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
gopher	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gophers	7	0	1	0	0	1	0	0	english_alpha	0	0	
goral	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gorals	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:goral
gordian	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gordius	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gore	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
gores	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
gorge	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
gorged	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0	
gorger	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorgers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:gorge
gorget	6	0	1	0	0	1	0	0	english_alpha	0	0	
gorgets	7	0	1	0	0	1	0	0	english_alpha	0	0	
gorgon	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorgons	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:gory
goriest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:gory
gorilla	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0	
goring	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorki	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gorse	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gorses	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:gorse
gorsy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
gory	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
goshawk	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
gosling	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gosmore	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
gospel	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
gospels	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gossip	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	proper_noun:lex_heuristic
gossips	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gossipy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
goth	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gothic	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
gothics	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gothite	7	0	1	0	0	1	0	0	english_alpha	0	0	
goths	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:goth
gouache	7	0	1	0	0	1	0	0	english_alpha	0	0	
gouda	5	0	1	0	0	1	0	0	english_alpha	0	0	
goudy	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gouge	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
gouger	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gougers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gouges	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:gouge
goujon	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
goujons	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
goulash	7	0	1	0	0	1	0	0	english_alpha	0	0	
gourd	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
gourde	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gourdes	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gourds	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:gourd
gourmet	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
gout	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	body_medical:manual
goutier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:gouty
gouts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:gout
gouty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
gowaned	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
gowany	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
gown	4	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0	
gowned	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gowns	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:gown
goyim	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
goyish	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
goys	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
gpss	4	0	1	0	0	1	0	0	english_alpha	0	0	
grab	4	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	
grabber	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grabby	6	1	0	0	1	0	0	0	english_alpha	0	0	
grabs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:grab
grace	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0	
graces	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grace
gracile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
grackle	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
grad	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
grade	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
graded	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
gradely	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
grader	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
graders	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grades	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:grade
grading	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:grad
grads	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:grad
gradual	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
graf	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
graft	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
grafts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:graft
graham	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
grahams	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grail	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	proper_noun:lex_heuristic
grails	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grain	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
grained	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
grains	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grain
grainy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gram	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grama	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
gramas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:grama
gramma	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
grammar	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
gramme	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
grammes	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gramps	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grampus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
grams	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:gram
granada	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
granary	7	0	1	0	0	1	0	0	english_alpha	0	0	
grand	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
grandad	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grandee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grander	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:grand
grandma	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
grandpa	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
grands	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grand
grange	6	0	1	0	0	1	0	0	english_alpha	0	0	
granger	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
granges	7	0	1	0	0	1	0	0	english_alpha	0	0	
granite	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
grannie	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
granny	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
granola	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
grans	5	0	1	0	0	1	0	0	wordle_guesses	1	0	
grant	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
granted	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
grantee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
granter	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
granth	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grantor	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grants	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:grant
granule	7	0	1	0	0	1	0	0	english_alpha	0	0	
grape	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0	profanity_substr:rape
grapes	6	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:rape
grapey	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	profanity_substr:rape
graph	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0	
graphic	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
graphs	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
grapier	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	comparative:grapy
grapnel	7	0	1	0	0	1	0	0	english_alpha	0	0	
grappa	6	0	1	0	0	1	0	0	english_alpha	0	0	
grappas	7	0	1	0	0	1	0	0	english_alpha	0	0	
grapple	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
grapy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
grasp	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
grasps	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grasp
grass	5	0	1	0	0	1	0	1	bip39,eff,english_alpha,google_10000,haikunatorjs_nouns,heroku_nouns,wordle_answers	1	0	
grasses	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grassy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
grate	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
grater	6	0	1	0	0	1	0	0	english_alpha	0	0	
graters	7	0	1	0	0	1	0	0	english_alpha	0	0	
grates	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grate
grating	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0	
gratis	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
grave	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	violence:manual
gravel	6	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0	
gravels	7	0	1	0	0	1	0	0	english_alpha	0	0	
graven	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
graver	6	1	1	0	1	1	0	0	english_alpha	0	0	comparative:grave
gravers	7	0	1	0	0	1	0	0	english_alpha	0	0	
graves	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	proper_noun:lex_heuristic
gravest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:grave
gravid	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
gravida	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
gravies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:gravy
gravity	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
gravure	7	0	1	0	0	1	0	0	english_alpha	0	0	
gravy	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
gray	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
grayed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
grayer	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:gray
grayest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:gray
grayish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
graylag	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
grays	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
graze	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
grazed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
grazes	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grazier	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grazing	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:graz
grease	6	0	1	0	0	1	0	0	english_alpha	0	0	
greased	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
greaser	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
greases	7	0	1	0	0	1	0	0	english_alpha	0	0	
greasy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
great	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,moby_adj,simple_adjectives,wordle_answers	1	0	
greater	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	comparative:great
greats	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
greave	6	0	1	0	0	1	0	0	english_alpha	0	0	
greaved	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
greaves	7	0	1	0	0	1	0	0	english_alpha	0	0	
grebe	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
grebes	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:grebe
grecian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
greco	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
greece	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
greed	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
greeds	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:greed
greedy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
greek	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0	demographic:manual
greeks	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
green	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives,wordle_answers	1	0	
greene	6	0	1	0	0	1	0	0	google_10000	1	0	proper_noun:lex_heuristic
greener	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:green
greens	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
greeter	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
gregory	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
greige	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
greisen	7	0	1	0	0	1	0	0	english_alpha	0	0	
gremlin	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grenada	7	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic
grenade	7	0	1	0	0	1	0	0	english_alpha	0	0	violence:manual
grewia	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
grey	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
greyed	6	1	0	0	1	0	0	0	english_alpha	0	0	
greyer	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:grey
greyest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:grey
greyhen	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
greyish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
greylag	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
greys	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
grid	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
griddle	7	0	1	0	0	1	0	0	english_alpha	0	0	
grids	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:grid
grief	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,wordle_answers	1	0	
griefs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:grief
griever	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grieves	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
griffin	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
griffon	7	0	1	0	0	1	0	0	english_alpha	0	0	
grifter	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
grigri	6	0	1	0	0	1	0	0	english_alpha	0	0	
grigris	7	0	1	0	0	1	0	0	english_alpha	0	0	
grill	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_answers	1	0	
grille	6	0	1	0	0	1	0	0	english_alpha	0	0	
grilled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
grilles	7	0	1	0	0	1	0	0	english_alpha	0	0	
