word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code
lense	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LNS
lenses	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:lense	LNSS
lensman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNSMN
lensmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNSMN
lent	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		LNT
lenten	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LNTN
lentic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LNTK
lentigo	7	0	1	0	0	1	0	0	english_alpha	0	0		LNTK
lentil	6	0	1	0	0	1	0	0	english_alpha	0	0		LNTL
lentils	7	0	1	0	0	1	0	0	english_alpha	0	0		LNTLS
lentisk	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNTSK
lento	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		LNT
lentoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LNTT
leon	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LN
leonard	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LNRT
leone	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0		LN
leones	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:leone	LNS
leonine	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LNN
leopard	7	0	1	0	0	1	0	0	bip39,english_alpha	1	0		LPRT
leos	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LS
leotard	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		LTRT
lepanto	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LPNT
lepas	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LPS
leper	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LPR
lepers	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LPRS
lepiota	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LPT
lepisma	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LPSM
lepomis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LPMS
leporid	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LPRT
leppy	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LP
leprose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LPRS
leprosy	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LPRS
leprous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LPRS
lepta	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LPT
lepton	6	0	1	0	0	1	0	0	english_alpha	0	0		LPTN
leptons	7	0	1	0	0	1	0	0	english_alpha	0	0		LPTNS
lepus	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LPS
lerot	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LRT
lesbian	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic	LSBN
lesion	6	0	1	0	0	1	0	0	english_alpha	0	0	body_medical:manual	LXN
lesions	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LXNS
less	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		LS
lessee	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LS
lessees	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LSS
lesser	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	comparative:less	LSR
lessest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:less	LSST
lesson	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		LSN
lessons	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LSNS
lessor	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LSR
lessors	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LSRS
lest	4	1	0	0	1	0	0	0	english_alpha	0	0		LST
letch	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LX
letches	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LXS
letdown	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		LTTN
lethal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		L0L
lethe	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	L0
lethes	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	L0S
leto	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LT
lets	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LTS
letter	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LTR
letters	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LTRS
lettic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LTK
letting	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LTNK
lettish	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	LTX
lettuce	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		LTS
letup	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LTP
letups	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:letup	LTPS
leucine	7	0	1	0	0	1	0	0	english_alpha	0	0		LSN
leucoma	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LKM
leukoma	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LKM
leva	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LF
levant	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFNT
levants	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFNTS
levator	7	0	1	0	0	1	0	0	english_alpha	0	0		LFTR
levee	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LF
levees	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:levee	LFS
level	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		LFL
leveler	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFLR
levels	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:level	LFLS
lever	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LFR
leveret	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LFRT
levers	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	plural:lever	LFRS
levi	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LF
levies	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:levy	LFS
levis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	LFS
levite	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFT
levitra	7	0	1	0	0	1	0	0	google_10000	1	0		LFTR
levity	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LFT
levy	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LF
lewd	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	sexual_scato:manual	LT
lewder	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:lewd	LTR
lewdest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:lewd	LTST
lewis	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	proper_noun:lex_heuristic	LWS
lewises	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LWSS
lewisia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LWX
lexeme	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LKSM
lexical	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LKSKL
lexicon	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LKSKN
lexis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LKSS
leyden	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LTN
leys	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LS
liable	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		LBL
liaison	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LSN
liana	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LN
lianas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:liana	LNS
lianoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LNT
liar	4	0	1	0	0	1	0	0	bip39,english_alpha	1	0		LR
liars	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:liar	LRS
liassic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LSK
liatris	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LTRS
libber	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBR
libbers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBRS
libby	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LB
libel	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LBL
libeler	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBLR
libels	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBLS
liberal	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic	LBRL
liberia	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LBR
liberty	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		LBRT
libido	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LBT
libidos	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LBTS
libra	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	LBR
librae	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBR
library	7	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		LBRR
libras	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBRS
libya	5	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	LBY
libyan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	LBYN
libyans	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LBYNS
lice	4	0	1	0	0	1	0	0	english_alpha	0	0		LS
licence	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		LSNS
license	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		LSNS
lichee	6	0	1	0	0	1	0	0	english_alpha	0	0		LX
lichees	7	0	1	0	0	1	0	0	english_alpha	0	0		LXS
lichen	6	0	1	0	0	1	0	0	english_alpha	0	0		LXN
lichens	7	0	1	0	0	1	0	0	english_alpha	0	0		LXNS
lichi	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LX
lichis	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:lichi	LXS
licht	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		LXT
licit	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		LST
lick	4	0	1	0	0	1	0	0	english_alpha	0	0		LK
licked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LKT
licking	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	gerund:lick	LKNK
licks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lick	LKS
lidar	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LTR
lidars	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:lidar	LTRS
lidded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LTT
lidless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LTLS
lido	4	0	1	0	0	1	0	0	english_alpha	0	0		LT
lidos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lido	LTS
lids	4	0	1	0	0	1	0	0	english_alpha	0	0		LTS
lied	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LT
lieder	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LTR
lief	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LF
liege	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	proper_noun:lex_heuristic	LJ
lieger	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:liege	LJR
lieges	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LJS
lien	4	0	1	0	0	1	0	0	english_alpha	0	0		LN
lienal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LNL
liens	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lien	LNS
lier	4	1	0	0	1	0	0	0	english_alpha	0	0		LR
lies	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LS
liest	5	1	0	0	1	0	0	0	english_alpha	0	0		LST
lieu	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	L
lieus	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lieu	LS
life	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		LF
lifeful	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LFFL
lifer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LFR
lifers	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFRS
lifes	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:life	LFS
lifo	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LF
lift	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		LFT
lifted	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LFTT
lifter	6	0	1	0	0	1	0	0	eff,english_alpha	1	0		LFTR
lifters	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFTRS
liftman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFTMN
liftmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LFTMN
liftoff	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		LFTF
lifts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lift	LFTS
ligan	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LKN
ligand	6	0	1	0	0	1	0	0	english_alpha	0	0		LKNT
ligands	7	0	1	0	0	1	0	0	english_alpha	0	0		LKNTS
ligans	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:ligan	LKNS
liger	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LJR
light	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		LT
lighted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LTT
lighter	7	1	1	0	1	1	0	0	english_alpha,google_10000	1	0	comparative:light	LTR
lights	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:light	LTS
ligne	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LKN
lignes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:ligne	LKNS
lignin	6	0	1	0	0	1	0	0	english_alpha	0	0		LKNN
lignins	7	0	1	0	0	1	0	0	english_alpha	0	0		LKNNS
lignite	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		LKNT
lignum	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LKNM
lignums	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LKNMS
ligular	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LKLR
ligule	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LKL
ligules	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LKLS
likable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LKBL
like	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		LK
liked	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		LKT
likely	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		LKL
liker	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses	1	0	comparative:like	LKR
likes	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:like	LKS
likest	6	1	0	0	1	0	0	0	english_alpha	0	0	superlative:like	LKST
liking	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:like	LKNK
likings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LKNKS
likuta	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LKT
lilac	5	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		LLK
lilacs	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:lilac	LLKS
lilied	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LLT
lilies	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:lily	LLS
lilith	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LL0
lilium	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LLM
lilos	5	0	1	0	0	1	0	0	wordle_guesses	1	0		LLS
lilt	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LLT
lilting	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LLTNK
lilts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:lilt	LLTS
lily	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		LL
lima	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LM
liman	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LMN
limans	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:liman	LMNS
limas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	LMS
limax	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LMKS
limb	4	0	1	0	0	1	0	0	bip39,eff,english_alpha	1	0		LM
limbate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LMBT
limbed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LMBT
limber	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		LMBR
limbers	7	0	1	0	0	1	0	0	english_alpha	0	0		LMBRS
limbi	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LMB
limbic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LMBK
limbo	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LMB
limbos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:limbo	LMBS
limbs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:limb	LMBS
limbus	6	0	1	0	0	1	0	0	english_alpha	0	0		LMBS
lime	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		LM
limeade	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		LMT
limen	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LMN
limens	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:limen	LMNS
limes	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses	1	0	plural:lime	LMS
limey	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	demographic:manual	LM
limeys	6	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	LMS
limier	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LMR
limiest	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LMST
limina	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LMN
liminal	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LMNL
limit	5	0	1	0	0	1	0	1	bip39,eff,english_alpha,google_10000,haikunatorjs_nouns,wordle_answers	1	0		LMT
limited	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		LMTT
limiter	7	0	1	0	0	1	0	0	english_alpha	0	0		LMTR
limits	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:limit	LMTS
limner	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LMNR
limners	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LMNRS
limning	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:limn	LMNNK
limo	4	0	1	0	0	1	0	0	english_alpha	0	0		LM
limos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:limo	LMS
limosa	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LMS
limp	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		LMP
limpa	5	0	1	0	0	1	0	0	wordle_guesses	1	0		LMP
limper	6	1	1	0	1	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LMPR
limpers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LMPRS
limpest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:limp	LMPST
limpet	6	0	1	0	0	1	0	0	english_alpha	0	0		LMPT
limpets	7	0	1	0	0	1	0	0	english_alpha	0	0		LMPTS
limpid	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LMPT
limping	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:limp	LMPNK
limpkin	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LMPKN
limps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:limp	LMPS
limuli	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LML
limulus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LMLS
limy	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LM
linac	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LNK
linacs	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:linac	LNKS
linage	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNJ
linages	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNJS
linaria	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNR
lincoln	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LNKLN
lind	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNT
lindane	7	0	1	0	0	1	0	0	english_alpha	0	0		LNTN
linden	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNTN
lindens	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNTNS
lindera	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNTR
lindies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:lindy	LNTS
linds	5	0	1	0	0	1	0	0	wordle_guesses	1	0	proper_noun:lex_heuristic	LNTS
lindsay	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	LNTS
lindy	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LNT
line	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		LN
lineage	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNJ
lineal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		LNL
linear	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	formal_clinical:adj_manual	LNR
lineate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		LNT
linecut	7	0	1	0	0	1	0	0	english_alpha	0	0		LNKT
lined	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		LNT
lineman	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNMN
linemen	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNMN
linen	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LNN
linens	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:linen	LNNS
liner	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		LNR
liners	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:liner	LNRS
lines	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:line	LNS
lineup	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNP
lineups	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	LNPS
liney	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		LN
ling	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	LNK
lingam	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNKM
lingams	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNKMS
lingcod	7	0	1	0	0	1	0	0	english_alpha	0	0		LNKKT
lingo	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		LNK
lingoes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	LNKS
lings	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:ling	LNKS
lingua	6	0	1	0	0	1	0	0	english_alpha	0	0		LNK
linguae	7	0	1	0	0	1	0	0	english_alpha	0	0		LNK
lingual	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	LNKL
linin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		LNN
lining	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:lin	LNNK
